episode,total_steps,episode_reward,clipped_episode_reward,consecutive_clipped_over_20,max_consecutive_clipped_over_20,avg_clip50,duration,exploration_rate
110,18346,75.0,7.5,0,4,16.47,0.30137062072753906,0.9938911150000002
111,18508,40.0,4.0,0,4,15.73,0.4102463722229004,0.9938371690000001
112,18773,410.0,41.0,1,4,16.49,0.6221003532409668,0.9937489239999999
113,19018,225.0,22.5,2,4,16.81,0.590317964553833,0.9936673389999999
114,19106,85.0,8.5,0,4,16.61,0.2348499298095703,0.9936380349999999
115,19267,160.0,16.0,0,4,16.58,0.3994905948638916,0.993584422
116,19386,65.0,6.5,0,4,16.03,0.3012220859527588,0.9935447950000001
117,19552,80.0,8.0,0,4,15.94,0.40999650955200195,0.993489517
118,19742,165.0,16.5,0,4,15.88,0.4695732593536377,0.993426247
119,19886,70.0,7.0,0,4,15.81,0.36589884757995605,0.9933782950000002
120,20041,135.0,13.5,0,4,16.02,0.3808908462524414,0.99332668
121,20165,20.0,2.0,0,4,15.96,0.31931471824645996,0.9932853879999999
122,20352,165.0,16.5,0,4,16.0,0.46085047721862793,0.9932231170000001
123,20525,185.0,18.5,0,4,16.13,0.42598724365234375,0.9931655080000001
124,20771,315.0,31.5,1,4,16.13,0.5751497745513916,0.99308359
125,20984,80.0,8.0,0,4,15.85,0.5174574851989746,0.993012661
126,21066,35.0,3.5,0,4,15.65,0.2232661247253418,0.992985355
127,21319,230.0,23.0,1,4,15.9,0.5896432399749756,0.9929011059999999
128,21546,400.0,40.0,2,4,16.33,0.5425634384155273,0.9928255150000002
129,21680,80.0,8.0,0,4,16.42,0.3408975601196289,0.9927808929999999
130,21942,475.0,47.5,1,4,17.15,0.6203575134277344,0.9926936470000001
131,22037,75.0,7.5,0,4,17.19,0.24196648597717285,0.992662012
132,22175,20.0,2.0,0,4,16.81,0.3459470272064209,0.9926160579999999
133,22417,400.0,40.0,1,4,16.68,0.5930132865905762,0.9925354720000001
134,22644,160.0,16.0,0,4,15.69,0.5589563846588135,0.992459881
135,22817,135.0,13.5,0,4,15.83,0.4371654987335205,0.992402272
136,22977,120.0,12.0,0,4,15.77,0.3989713191986084,0.9923489919999999
137,23149,180.0,18.0,0,4,15.8,0.42936086654663086,0.9922917160000002
138,23234,50.0,5.0,0,4,15.54,0.2257547378540039,0.9922634109999999
139,23363,65.0,6.5,0,4,15.55,0.3273196220397949,0.9922204539999999
140,23488,90.0,9.0,0,4,15.52,0.32064390182495117,0.9921788290000001
141,23714,230.0,23.0,1,4,15.58,0.548311710357666,0.9921035710000001
142,23905,135.0,13.5,0,4,15.81,0.4709200859069824,0.9920399679999999
143,24061,190.0,19.0,0,4,16.1,0.38247084617614746,0.99198802
144,24188,45.0,4.5,0,4,15.3,0.321164608001709,0.991945729
145,24273,30.0,3.0,0,4,14.59,0.23369431495666504,0.9919174240000002
146,24445,195.0,19.5,0,4,14.21,0.4203035831451416,0.991860148
147,24659,215.0,21.5,1,4,14.2,0.5075018405914307,0.9917888860000001
148,24773,35.0,3.5,0,4,14.04,0.29827213287353516,0.9917509240000001
149,24930,135.0,13.5,0,4,14.13,0.4046757221221924,0.9916986429999999
150,25053,95.0,9.5,0,4,14.04,0.31885218620300293,0.9916576840000001
151,25236,165.0,16.5,0,4,14.1,0.44806647300720215,0.991596745
152,25454,185.0,18.5,0,4,14.25,0.5229036808013916,0.9915241510000001
153,25632,155.0,15.5,0,4,14.3,0.43840456008911133,0.9914648769999999
154,25789,135.0,13.5,0,4,14.15,0.38761448860168457,0.991412596
155,25978,350.0,35.0,1,4,14.68,0.462252140045166,0.9913496589999998
156,26089,50.0,5.0,0,4,14.58,0.29723334312438965,0.9913126960000002
157,26202,95.0,9.5,0,4,14.69,0.29051947593688965,0.9912750669999999
158,26330,80.0,8.0,0,4,14.78,0.330535888671875,0.9912324429999998
159,26494,130.0,13.0,0,4,14.88,0.416304349899292,0.9911778310000001
160,26608,80.0,8.0,0,4,14.89,0.305131196975708,0.9911398690000002
161,26817,95.0,9.5,0,4,15.0,0.508115291595459,0.9910702720000002
162,26907,80.0,8.0,0,4,14.34,0.2388319969177246,0.991040302
163,27108,145.0,14.5,0,4,14.18,0.48561739921569824,0.9909733690000001
164,27266,135.0,13.5,0,4,14.28,0.4082615375518799,0.9909207550000001
165,27414,140.0,14.0,0,4,14.24,0.39090991020202637,0.9908714710000002
166,27553,50.0,5.0,0,4,14.21,0.37355947494506836,0.9908251840000002
167,27671,20.0,2.0,0,4,14.09,0.31290340423583984,0.9907858900000002
168,27842,100.0,10.0,0,4,13.96,0.4464147090911865,0.9907289470000001
169,28045,105.0,10.5,0,4,14.03,0.4965176582336426,0.9906613479999998
170,28131,45.0,4.5,0,4,13.85,0.24155020713806152,0.9906327100000002
171,28338,180.0,18.0,0,4,14.17,0.5075342655181885,0.9905637789999998
172,28569,290.0,29.0,1,4,14.42,0.5504593849182129,0.990486856
173,28677,60.0,6.0,0,4,14.17,0.28498363494873047,0.9904508920000001
174,28849,125.0,12.5,0,4,13.79,0.42412281036376953,0.990393616
175,29116,215.0,21.5,1,4,14.06,0.636134147644043,0.9903047050000001
