episode,total_steps,episode_reward,clipped_episode_reward,consecutive_clipped_over_20,max_consecutive_clipped_over_20,avg_clip50,duration,exploration_rate
0,267,180.0,18.0,0,0,18.0,1.1878478527069092,0.999911422
1,431,210.0,21.0,1,1,19.5,0.7696101665496826,0.9998568099999999
2,554,110.0,11.0,0,1,16.666666666666668,0.4509885311126709,0.999815851
3,704,170.0,17.0,0,1,16.75,0.3729984760284424,0.9997659010000001
4,886,115.0,11.5,0,1,15.7,0.4633455276489258,0.9997052949999998
5,996,120.0,12.0,0,1,15.083333333333334,0.30776166915893555,0.9996686649999998
6,1185,250.0,25.0,1,1,16.5,0.47425198554992676,0.9996057280000001
7,1293,20.0,2.0,0,1,14.6875,0.28668689727783203,0.9995697639999999
8,1413,75.0,7.5,0,1,13.88888888888889,0.3247096538543701,0.9995298040000001
9,1549,125.0,12.5,0,1,13.75,0.3697547912597656,0.999484516
10,1894,655.0,65.5,1,1,18.454545454545453,0.7802648544311523,0.9993696310000002
11,2038,90.0,9.0,0,1,17.666666666666668,0.37024664878845215,0.9993216789999999
12,2265,170.0,17.0,0,1,17.615384615384617,0.5865509510040283,0.9992460880000001
13,2391,55.0,5.5,0,1,16.75,0.34973931312561035,0.9992041300000001
14,2489,25.0,2.5,0,1,15.8,0.27886152267456055,0.9991714959999999
15,2577,70.0,7.0,0,1,15.25,0.2501652240753174,0.9991421920000001
16,2664,45.0,4.5,0,1,14.617647058823529,0.24715137481689453,0.9991132209999998
17,2821,70.0,7.0,0,1,14.194444444444445,0.41391730308532715,0.99906094
18,2974,50.0,5.0,0,1,13.710526315789474,0.4197237491607666,0.9990099910000002
19,3054,55.0,5.5,0,1,13.3,0.22165560722351074,0.9989833510000001
20,3135,80.0,8.0,0,1,13.047619047619047,0.22809600830078125,0.9989563779999999
21,3241,65.0,6.5,0,1,12.75,0.2839210033416748,0.99892108
22,3432,135.0,13.5,0,1,12.782608695652174,0.7683126926422119,0.9988574769999998
23,3660,525.0,52.5,1,1,14.4375,1.7316386699676514,0.9987815529999999
24,3817,165.0,16.5,0,1,14.52,1.5887105464935303,0.9987292720000001
25,3967,35.0,3.5,0,1,14.096153846153847,1.8841371536254883,0.9986793220000001
26,4108,90.0,9.0,0,1,13.907407407407407,1.591620922088623,0.9986323690000001
27,4260,105.0,10.5,0,1,13.785714285714286,0.5426628589630127,0.9985817530000001
28,4460,100.0,10.0,0,1,13.655172413793103,0.497891902923584,0.998515153
29,4634,315.0,31.5,1,1,14.25,0.454343318939209,0.9984572109999998
30,4765,155.0,15.5,0,1,14.290322580645162,0.3327217102050781,0.9984135879999999
31,4906,80.0,8.0,0,1,14.09375,0.4019930362701416,0.9983666350000002
32,5060,155.0,15.5,0,1,14.136363636363637,0.3929600715637207,0.9983153530000002
33,5234,90.0,9.0,0,1,13.985294117647058,0.4565136432647705,0.998257411
34,5313,45.0,4.5,0,1,13.714285714285714,0.23167896270751953,0.9982311040000001
35,5529,415.0,41.5,1,1,14.48611111111111,0.5233860015869141,0.9981591759999999
36,5636,60.0,6.0,0,1,14.256756756756756,0.302868127822876,0.9981235449999998
37,5749,55.0,5.5,0,1,14.026315789473685,0.3280963897705078,0.9980859160000001
38,5904,90.0,9.0,0,1,13.897435897435898,0.4062919616699219,0.9980343009999999
39,6021,60.0,6.0,0,1,13.7,0.2981085777282715,0.99799534
40,6186,155.0,15.5,0,1,13.74390243902439,0.4348180294036865,0.9979403950000001
41,6342,105.0,10.5,0,1,13.666666666666666,0.40204548835754395,0.9978884470000001
42,6469,80.0,8.0,0,1,13.534883720930232,0.34331846237182617,0.9978461560000002
43,6592,80.0,8.0,0,1,13.409090909090908,0.4161643981933594,0.9978051969999999
44,6759,120.0,12.0,0,1,13.377777777777778,0.42435145378112793,0.997749586
45,6922,60.0,6.0,0,1,13.217391304347826,0.4143223762512207,0.9976953070000001
46,7073,90.0,9.0,0,1,13.127659574468085,0.38892436027526855,0.997645024
47,7183,65.0,6.5,0,1,12.989583333333334,0.2949826717376709,0.997608394
48,7333,130.0,13.0,0,1,12.989795918367347,0.39496517181396484,0.997558444
49,7580,315.0,31.5,1,1,13.36,0.5893714427947998,0.9974761930000001
50,7696,75.0,7.5,0,1,13.15,0.31563282012939453,0.997437565
51,7787,25.0,2.5,0,1,12.78,0.25385212898254395,0.9974072620000001
52,8041,195.0,19.5,0,1,12.95,0.69500732421875,0.9973226799999999
53,8237,190.0,19.0,0,1,12.99,0.7838284969329834,0.9972574119999998
54,8359,50.0,5.0,0,1,12.86,0.5209064483642578,0.9972167859999999
55,8442,45.0,4.5,0,1,12.71,0.37229347229003906,0.9971891469999999
56,8585,100.0,10.0,0,1,12.41,0.6030163764953613,0.9971415279999999
57,8803,230.0,23.0,1,1,12.83,0.8986966609954834,0.997068934
58,9026,280.0,28.0,2,2,13.24,0.9288299083709717,0.9969946749999999
59,9133,20.0,2.0,0,2,13.03,0.3893256187438965,0.9969590440000001
60,9261,45.0,4.5,0,2,11.81,0.325209379196167,0.99691642
61,9471,235.0,23.5,1,2,12.1,0.5471911430358887,0.9968464899999999
62,9670,380.0,38.0,2,2,12.52,0.5007932186126709,0.996780223
63,9827,130.0,13.0,0,2,12.67,0.40653300285339355,0.9967279420000001
64,9987,155.0,15.5,0,2,12.93,0.420121431350708,0.9966746620000001
65,10129,140.0,14.0,0,2,13.07,0.43697381019592285,0.9966273759999998
66,10273,65.0,6.5,0,2,13.11,0.39055466651916504,0.996579424
67,10394,115.0,11.5,0,2,13.2,0.3240969181060791,0.9965391310000001
68,10505,110.0,11.0,0,2,13.32,0.2826366424560547,0.996502168
69,10610,55.0,5.5,0,2,13.32,0.29044222831726074,0.9964672029999999
70,10844,320.0,32.0,1,2,13.8,0.5670304298400879,0.9963892809999999
71,11079,290.0,29.0,2,2,14.25,0.6018297672271729,0.996311026
72,11149,25.0,2.5,0,2,14.03,0.2030341625213623,0.9962877160000001
73,11268,50.0,5.0,0,2,13.08,0.3040475845336914,0.9962480889999998
74,11457,285.0,28.5,1,2,13.32,0.49051332473754883,0.9961851520000001
75,11600,100.0,10.0,0,2,13.45,0.37875843048095703,0.9961375330000001
76,11751,95.0,9.5,0,2,13.46,0.3920013904571533,0.9960872499999999
